date,timestamp,period,period_type,count,houston,dallas,san antonio,year,month,day,hour,day_of_week,season,is_weekend,time_of_day,houston_temperature,houston_humidity,houston_wind_speed,houston_pressure,houston_precipitation,dallas_temperature,dallas_humidity,dallas_wind_speed,dallas_pressure,dallas_precipitation,phoenix_temperature,phoenix_humidity,phoenix_wind_speed,phoenix_pressure,phoenix_precipitation,seattle_temperature,seattle_humidity,seattle_wind_speed,seattle_pressure,seattle_precipitation,la_temperature,la_humidity,la_wind_speed,la_pressure,la_precipitation,nyc_temperature,nyc_humidity,nyc_wind_speed,nyc_pressure,nyc_precipitation,philadelphia_temperature,philadelphia_humidity,philadelphia_wind_speed,philadelphia_pressure,philadelphia_precipitation,houston_wind_speed_original,la_precipitation_iqr_anomaly,houston_precipitation_original,philadelphia_temperature_imputed,la_pressure_original,houston_humidity_imputed,la_temperature_imputed,la_precipitation_imputed,phoenix_temperature_original,seattle_wind_speed_zscore_anomaly,nyc_precipitation_original,philadelphia_wind_speed_imputed,nyc_wind_speed_original,date_key,philadelphia_pressure_original,houston_imputed,la_humidity_imputed,nyc_precipitation_imputed,la_temperature_original,houston_iqr_anomaly,philadelphia_wind_speed_zscore_anomaly,nyc_pressure_imputed,philadelphia_wind_speed_original,houston_wind_speed_imputed,dallas_pressure_original,nyc_humidity_imputed,philadelphia_temperature_original,la_pressure_zscore_anomaly,phoenix_humidity_imputed,la_precipitation_original,seattle_temperature_imputed,seattle_pressure_zscore_anomaly,dallas_wind_speed_zscore_anomaly,seattle_pressure_imputed,phoenix_humidity_iqr_anomaly,phoenix_pressure_iqr_anomaly,seattle_precipitation_zscore_anomaly,la_wind_speed_iqr_anomaly,phoenix_wind_speed_imputed,dallas_precipitation_zscore_anomaly,houston_zscore_anomaly,phoenix_pressure_original,seattle_humidity_imputed,philadelphia_precipitation_zscore_anomaly,philadelphia_precipitation_iqr_anomaly,phoenix_temperature_imputed,dallas_precipitation_imputed,seattle_wind_speed_imputed,seattle_humidity_zscore_anomaly
2019-08-10 20:00:00,,,,,16584.89,19415.9175,10015.575,2019,8,10,20,5,Summer,1,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-10,,16584.89,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15 17:00:00,,,,,12859.54,10766.23,5764.71,2020,3,15,17,6,Spring,1,Afternoon,0.04565738725010652,1.231259542851825,-1.1682302672084164,0.8707241666164957,-0.2890406526322792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,0.0006,,,,,,,,,,,2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09 07:00:00,,,,,13802.43,15135.73,7730.02,2019,8,9,7,4,Summer,0,Morning,,,,,,,,,,,,,,,,1.4059759266572738,-0.49353447768618525,0.1921637712699867,-0.6752747546728936,-0.2343958856146624,0.7978688178262159,0.07969657151852923,1.2998407538153955,-1.1071191660614472,-0.14747871029890078,,,,,,1.1729394846045829,0.12050406600606928,-0.5256320192428182,-1.6406817454628972,-0.16136375581045218,,,,,1011.3,,,,,,,,,2019-08-09,1007.4,,,,74.26,,,,4.45,,,,77.47,,,0.0016,,,,,,,,,,,,,,,,,,,
2019-04-24 00:00:00,,,,,12333.13,11643.06,5890.82,2019,4,24,0,2,Spring,0,Night,0.29321595996214694,0.06648823083500645,1.1770747875245415,-0.19328600071417396,-0.2890406526322792,,,,,,,,,,,0.37275739810735786,-0.0029844968666235296,0.4630227492663397,0.6991235074909965,-0.3567296762365232,,,,,,,,,,,,,,,,10.45,,0.0006,,,,,,,,,,,2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04 18:00:00,,,,,10731.5,12508.89,5995.1849999999995,2019,1,4,18,4,Winter,0,Evening,,,,,,-1.5552491931013257,0.6444180415423403,-0.3672514778182499,1.0551893617187211,-0.25601428239259777,,,,,,-0.9943396069172021,0.4174869152644294,-0.38756947988010165,0.9774826491950802,-0.4484800192029188,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,2019-01-04,,10731.5,,,,,,,,,1022.75,,,,,,41.760000000000005,,,1024.0,,,,,,,,,81.0,,,,0.0013,4.24,
2019-06-21 19:00:00,,,,,15312.05,16982.805,8334.885,2019,6,21,19,4,Summer,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-21,,15312.05,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04 09:00:00,,,,,11674.89,12002.23,6551.98,2018,5,4,9,4,Spring,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10 12:00:00,,,,,10997.7,14101.8,6133.06,2018,1,10,12,2,Winter,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 23:00:00,,,,,11426.0,13205.87,7101.95,2019,11,14,23,3,Fall,0,Evening,,,,,,-0.8955076397946548,-1.2620797928820564,0.3328025261178445,1.8201740396664379,0,,,,,,,,,,,-0.23229964327568237,0.7298140236990083,-1.4394322122530743,1.1427066892353384,0,,,,,,,,,,,,,,,1019.4,,,,,,,,,2019-11-14,,,,,63.76,,,,,,1027.3,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13 15:00:00,,,,,15034.32,17534.17,8908.744999999999,2019,9,13,15,4,Fall,0,Afternoon,0.7286538066074322,0.495614503683308,-1.1747000742559557,0.09317827510562081,-0.264790052833197,,,,,,,,,,,0.7395725350990969,0.9080368960839911,0.09356159945552474,0.22504309427623162,-0.2649793332701276,0.3047983061761941,0.12345447695375411,-0.716658242727343,-0.42488030716359393,-0.16591603450987025,,,,,,1.051993686965898,0.3865606421420707,-0.7892491746011742,0.527357190074558,-0.16136375581045218,3.18,,0.0012,75.305,1013.7562499999999,83.0,69.234375,0.001475,,,,3.71,,2019-09-13,1022.05,15034.32,58.875,,69.234375,True,,,3.71,3.18,,,75.305,,,0.001475,60.975,,,1019.675,,,,,,,,,88.0,,,,,5.2524999999999995,
2019-05-16 03:00:00,,,,,9652.91,9586.02,4968.65,2019,5,16,3,3,Spring,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8087054889444315,-1.4226240755827388,0.5323989961819345,-1.1079213244434503,-0.20218346923843336,,,,,,,,,,,,,,2019-05-16,1011.0,,,,,,,,7.42,,,,70.95,,,,,,,,,,,,,,,,,,,,,,
2019-08-15 17:00:00,,,,,18681.94125,22494.75,11444.28125,2019,8,15,17,3,Summer,0,Afternoon,1.1633548717863134,0.15844386073107106,-1.30086131168297,-0.6229824144438778,0.45666529118949806,,,,,,1.5826636337447346,-0.9256064839015047,0.5991650129359857,-0.9488135667894071,-0.09374037142527733,,,,,,,,,,,,,,,,1.036107330751809,1.5173010907200766,-1.1704253316733915,-0.6274195211108028,0.12915779835275748,2.79,,0.01905,75.020625,,77.5,,,102.53999999999999,,,2.64,,2019-08-15,1014.246875,18681.94125,,,,True,,,2.64,2.79,,,75.020625,,17.0,,,,,,,,,,4.365,,,1008.35,,,,102.53999999999999,,,
2018-11-22 00:00:00,,,,,9209.42,9597.46,4815.05,2018,11,22,0,3,Fall,0,Night,,,,,,,,,,,-0.2652322690508303,-0.673208748492933,-1.4630931096918145,1.345832156516822,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.41,,,,,2018-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.8,,,,,,,
2020-02-12 20:00:00,,,,,12044.17,15366.75,6906.48,2020,2,12,20,2,Winter,0,Evening,,,,,,,,,,,,,,,,-0.983511115788295,1.5387440142805704,-1.7181048103885015,1.4298162544641941,-0.36896305529870926,-1.7608734169868787,-0.2203576371801529,-0.7093901245980341,0.7816235272741395,0,,,,,,,,,,,,,,,1018.1,,,,,,,,,2020-02-12,,,,,48.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 12:00:00,,,,,11500.9,11856.81,5834.63,2020,1,9,12,3,Winter,0,Afternoon,-0.7360677486054736,0.9860445297956527,-0.10718191141198834,0.5228746888353246,0,-0.6135518677854465,0.9092094074346176,2.425404559481893,0.0043862326696488515,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.48,,,,,,,,,,,,,2020-01-09,,,,,,,,,,,1016.5,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02 22:00:00,,,,,10565.12,12222.55,6286.86,2020,1,2,22,3,Winter,0,Evening,,,,,,,,,,,,,,,,,,,,,-1.0554532993371035,0.5297778845665533,1.0220371275395839,0.003905947665357381,0,-0.663213163528625,-0.6737379807718445,0.31798664835094925,-0.5357712547750735,-0.18985843138923916,-0.6091256168614959,-0.7308769776291352,0.1120365052050968,-0.5455631022562663,-0.20218346923843336,,,,,1015.3,,,,,,0.0031,,9.28,2020-01-02,1014.8,,,,55.37,,,,6.24,,,,45.57,,,,,,,,,,,,,,,,,,,,,,
2018-10-07 22:00:00,,,,,14638.2,14235.15,7645.46,2018,10,7,22,6,Fall,1,Evening,,,,,,0.8847750859494387,0.4855432220069739,1.1674241463613089,-0.5168121193386948,-0.29997504661277513,-0.6317794493006389,2.103166341001355,-1.4630931096918145,-1.419767055852265,0,,,,,,,,,,,,,,,,1.1103716816690963,1.025096424868474,-0.23351571195382942,0.6679467456213624,-0.20218346923843336,,,,,,,,,61.64,,,,,2018-10-07,1023.0,,,,,,,,5.27,,1013.4,,76.35,,,,,,,,,,,,,,,1006.0,,,,,,,
2018-12-08 23:00:00,,,,,10585.355,14397.225,7148.785,2018,12,8,23,5,Winter,1,Evening,,,,,,,,,,,,,,,,,,,,,-0.8067411994425021,-0.13284182630970384,0.3049161387810927,2.0593024080599713,-0.23229040166936035,-1.4207274365305198,-0.08876211188818332,-0.1149987730961492,1.706341799122844,-0.23238965433386571,-1.3889885891645197,0.01408143555166871,0.026539049413197506,1.3116989210198435,-0.14694118365273337,,,,31.61,1022.7,,57.905,0.001025,,,0.0017,6.0,7.8825,2018-12-08,1027.35,10585.355,53.75,0.0017,57.905,,,1029.55,6.0,,,63.75,31.61,,,0.001025,,,,,,,,,,,,,,,,,,,
2018-09-19 19:00:00,,,,,17507.9,21604.91,10109.58,2018,9,19,19,2,Fall,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11 11:00:00,,,,,10677.91,11145.37,5478.71,2018,4,11,11,2,Spring,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07 13:00:00,,,,,15913.43,18318.29,8321.12,2018,9,7,13,4,Fall,0,Afternoon,,,,,,,,,,,,,,,,0.5351847650409695,0.34740834657592057,-0.031176087779637405,0.31637968764789864,0,-0.029209289515593942,1.379931475879487,-0.8644433113566266,0.031681575508533816,0,,,,,,,,,,,,,,,1015.4,,,,,,,,,2018-09-07,,,,,65.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-12 23:00:00,,,,,11571.59,14916.07,7392.67,2018,2,12,23,0,Winter,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10 13:00:00,,,,,11973.5,11330.37,5942.13,2020,3,10,13,1,Spring,0,Afternoon,,,,,,,,,,,-0.4309094288092374,0.43734128730478217,-1.8828090485436564,1.3257915825141657,1.1460108296107896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.35,,,,,2020-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.7,,,,,,,
2020-01-14 18:00:00,,,,,11095.895,10760.105,5577.355,2020,1,14,18,1,Winter,0,Evening,-0.5831855943264603,1.1852817279037926,-0.5479375165255962,0.4921820878546132,0.20405487661572522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1175,,0.012799999999999999,,,94.25,,,,,,,,2020-01-14,,11095.895,,,,,,,,5.1175,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08 03:00:00,,,,,16002.93,17383.315,8800.95,2019,7,8,3,0,Summer,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384734290746692,0.2236009892587698,-0.3150054745054833,-0.48081791220181996,0.33867773368231713,,,,81.26125,,,,,,,,5.04125,,2019-07-08,1015.2375,16002.93,,,,,,,5.04125,,,,81.26125,,,,,,,,,,,,,,,,,,True,,,,
2019-02-01 08:00:00,,,,,10784.77,12773.4,6065.06,2019,2,1,8,4,Winter,0,Morning,-1.0587780308908123,1.4151708026439542,-0.12335642903083655,0.48195122086105824,-0.1273699873050646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43,,0.0046,,,,,,,,,,,2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02 10:00:00,,,,,10332.19,12568.14,5664.74,2018,3,2,10,4,Spring,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16 00:00:00,,,,,14219.8,17981.99,8255.65,2018,7,16,0,0,Summer,0,Night,,,,,,1.698019420091701,-1.4739128855958783,-0.32340360284169123,-0.3654964687556322,0,,,,,,2.4337802096427357,-2.2454986948989055,1.4894357185156764,-0.3273258275427938,0,,,,,,,,,,,1.2427696218093665,0.7058285335052723,-0.596879899069401,-0.4271718975852687,-0.17667114834594513,,,,,,,,,,,,,,2018-07-16,1015.6,,,,,,,,4.25,,1014.3,,78.72,,,,,,,,,,,,,,,,,,,,,,
2020-03-08 00:00:00,,,,,9691.7,9543.33,5038.7,2020,3,8,0,6,Spring,1,Night,,,,,,-0.3286833295364734,-1.6857459783097,1.1281122584512904,2.156431040962141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-08,,,,,,,,,,,1029.3,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13 09:00:00,,,,,8619.55,9468.5,4728.3,2019,10,13,9,6,Fall,1,Morning,,,,,,,,,,,,,,,,,,,,,0.0021863207275122326,-0.37038474152949413,-0.8967460585980002,-1.190446049590945,-0.23597786651155425,,,,,,,,,,,,,,,1011.0,,,,,,,,,2019-10-13,,,,,66.15,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,
2018-08-31 07:00:00,,,,,12657.59,14378.04,6882.09,2018,8,31,7,4,Summer,0,Morning,,,,,,1.1859551151410932,-0.9443301538113236,-0.9312258697581273,-0.5168121193386948,0,,,,,,1.4754587447344292,-0.9140058898172382,0.34422495189951824,-0.2577360421167778,0,1.1451827561405692,-0.7704570197944041,1.396748995539516,-1.0793435382182708,0,,,,,,,,,,,,,,,1011.4,,,,,,,,,2018-08-31,,,,,77.8,,,,,,1013.4,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-10 04:00:00,,,,,11230.99,12122.97,6142.61,2018,6,10,4,6,Summer,1,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-02 15:00:00,,,,,17731.68,15149.92,9576.74,2019,6,2,15,6,Summer,1,Afternoon,0.38162973593073307,1.5377783091720403,-1.5402441724419202,-0.8685232222894295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,2019-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-18 08:00:00,,,,,8713.7,11257.98,4829.53,2018,11,18,8,6,Fall,1,Morning,-0.6896505162219664,0.7408295167394804,-0.7347531950232904,0.6456450927581004,0,-0.4428637661352438,0.6444180415423403,-0.3748114562624843,0.42470748428927774,0,,,,,,,,,,,-0.3402220534863575,0.9298501628314633,-0.5995607839773643,0.4205403653129091,-0.3244770227242077,,,,,,,,,,,4.54,,,,1016.8,,,,,,,,,2018-11-18,,,,,62.66,,,,,,1019.0,,,,,0.0004,,,,,,,,,,,,,,,,,,,
2018-04-10 17:00:00,,,,,11456.05,11105.2,5849.81,2018,4,10,17,1,Spring,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14 08:00:00,,,,,10324.08,11055.89,5244.29,2019,3,14,8,3,Spring,0,Morning,,,,,,-0.21333778644179738,0.6973763147207958,0.5656498622002603,-2.450289876788988,-0.25601428239259777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-14,,,,,,,,,,,1001.9,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09 12:00:00,,,,,11667.53,14081.49,5905.41,2018,1,9,12,1,Winter,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-27 13:00:00,,,,,12723.48,11853.44,6212.74,2019,4,27,13,5,Spring,1,Afternoon,,,,,,-0.447524192118867,0.379626675650063,-0.49879510274792654,-0.3823093188204021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-27,,,,,,,,,,,1014.2,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21 05:00:00,,,,,9091.49,12987.92,4232.55,2018,2,21,5,2,Winter,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06 01:00:00,,,,,9258.65,9012.65,5169.02,2019,11,6,1,2,Fall,0,Night,,,,,,,,,,,0.5793963885410487,-1.0265655780649334,-0.6882329148884141,0.2436005863697185,0,,,,,,1.3257075150384259,-1.6706196458904514,-0.18608561928778383,0.031681575508533816,0,0.28704492859482195,-0.07376273063475611,0.09800836625618023,0.22401456415379462,0,,,,,,,,,,1015.4,,,,84.01,,,,8.57,2019-11-06,,,,,79.64,,,,,,,,,,,,,,,,,,,,,,,1014.3,,,,,,,
2018-09-30 09:00:00,,,,,10404.21,10954.4,5440.85,2018,9,30,9,6,Fall,1,Morning,,,,,,0.3062997107321985,1.4917504123976277,-0.09660424951466283,0.42470748428927774,-0.29997504661277513,,,,,,0.8004827976992008,0.06709407182188529,0.021094943061763745,-1.301582823507077,-0.38119643436089534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30,,,,,,,,,,,1019.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-17 18:00:00,,,,,9623.47,10204.48,5080.64,2019,3,17,18,6,Spring,1,Evening,,,,,,,,,,,-0.7606394624460667,0.48782083438649654,-0.4057318021996743,1.065264120479382,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,,,,,2019-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.4,,,,,,,
2019-07-06 11:00:00,,,,,14770.2,16074.57,7911.78,2019,7,6,11,5,Summer,1,Morning,,,,,,0.8346755066254884,0.9092094074346176,-0.4171473355501962,0.08845048299357462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-06,,,,,,,,,,,1017.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24 00:00:00,,,,,8097.69,8324.06,4247.81,2018,10,24,0,2,Fall,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25 09:00:00,,,,,12348.52,14838.94,7212.57,2019,9,25,9,2,Fall,0,Morning,,,,,,1.0047810550277374,-0.14995605613449164,0.7168494310849458,-1.0380104713470384,-0.22461373652104252,0.3427920786899902,0.5383003814682108,0.19962772499048226,-0.658225243750639,1.4577197030141438,,,,,,0.9165834690579578,-0.2203576371801529,-0.728771772942858,-1.6626317229248495,-0.08847927282379846,0.5988668554622297,-0.1937577806621738,-0.7385287628366045,-0.8933175225063006,-0.2354275988299105,,,,,,,,,,1009.3,,,,79.64,,0.0016,,5.87,2019-09-25,,,,,75.47,,,,,,1010.3,,,,,0.002,,,,,,,,,,,,1009.8,,,,,,,
2019-03-23 05:00:00,,,,,8183.95,8118.92,4084.76,2019,3,23,5,5,Spring,1,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7850975626175506,0.01408143555166871,2.0321668665315,-2.3658278740726923,-0.20218346923843336,,,,,,,,,,,,,,2019-03-23,1002.5,,,,,,,,11.63,,,,42.42,,,,,,,,,,,,,,,,,,,,,,
2019-10-27 05:00:00,,,,,8202.91,8616.33,4412.98,2019,10,27,5,6,Fall,1,Night,,,,,,,,,,,0.42508922994253195,-1.2284837663917907,-0.4945178661875642,-1.2794830378335336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.16,,,,,2019-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.7,,,,,,,
2019-05-27 22:00:00,,,,,14953.08,16066.97,8559.81,2019,5,27,22,0,Spring,0,Evening,,,,,,0.8690461482547095,-0.14995605613449164,1.7933903615439075,-0.5672506695330426,-0.26857450074121986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-27,,,,,,,,,,,1013.1,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27 22:00:00,,,,,10942.835,12279.79,6250.745,2020,2,27,22,3,Winter,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1605368154579657,-1.7684976245595407,-0.12130030122696156,-0.1755905876594303,-0.1970810050599357,,,,53.6,,,,,,,,5.585,,2020-02-27,1017.3,10942.835,,,,,True,,5.585,,,,53.6,,,,,,,,,,,,,,,,,,,,,,
2020-03-03 22:00:00,,,,,11725.59,11254.1,6151.35,2020,3,3,22,1,Spring,0,Evening,,,,,,-0.20401693447455102,0.379626675650063,-0.8888899904704154,-0.9371333709583236,-0.287414828264153,,,,,,,,,,,0.2651245565135196,-2.170709993721589,-0.4961919928049691,-0.32940158645266504,-0.2507277258803298,,,,,,,,,,,,,,,1014.1,,,,,,,,,2020-03-03,,,,,68.83,,,,,,1010.9,,,,,0.0009,,,,,,,,,,,,,,,,,,,
2018-09-26 19:00:00,,,,,13229.26,13163.21,8732.56,2018,9,26,19,2,Fall,0,Evening,,,,,,,,,,,0.1256791993987442,0.18494355189621053,-0.1313021498734701,0.08327599434833075,0,,,,,,-0.3706365509093654,1.6299766497950556,-1.2649973771496577,-0.1349721915504932,0,,,,,,,,,,,,,,,1014.8,,,,75.63,,,,,2018-09-26,,,,,62.35,,,,,,,,,,,,,,,,,,,,,,,1013.5,,,,,,,
2018-03-31 04:00:00,,,,,8287.6,7985.65,4076.4,2018,3,31,4,5,Spring,1,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08 18:00:00,,,,,10666.18,11871.79,5900.62,2019,1,8,18,1,Winter,0,Evening,,,,,,-1.1302765987196777,0.5385014951854293,-0.8102662146503787,0.6600873851962661,-0.2936949374384641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-08,,,,,,,,,,,1020.4,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15 22:00:00,,,,,10956.57,14102.78,6912.52,2019,1,15,22,1,Winter,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3229502573752272,-1.2137157058952242,-0.5433367660482881,0.47727650379673936,0,,,,,,,,,,,,,,,,,,6.5,2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-21 10:00:00,,,,,13894.14,15064.76,7318.78,2019,7,21,10,6,Summer,1,Morning,,,,,,,,,,,,,,,,,,,,,0.1110898437582842,0.8298320932652358,0.49873262222933396,-0.9404653990024202,-0.2507277258803298,1.7792933148559262,0.4662149944886235,-0.6207939076309533,-1.3253525960148673,-0.2475793768140895,,,,,,,,,,1011.9,,,,,,0.0012,,6.25,2019-07-21,,,,,67.26,,,,,,,,,,,0.0009,,,,,,,,,,,,,,,,,,,
2018-10-12 22:00:00,,,,,12922.03,11201.55,7324.06,2018,10,12,22,4,Fall,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14 06:00:00,,,,,11943.73,10551.78,5526.47,2019,6,14,6,4,Summer,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02 11:00:00,,,,,11670.7,18453.15,8597.97,2019,1,2,11,2,Winter,0,Morning,,,,,,-1.8270102832713582,0.5385014951854293,-0.16615605120161805,1.7024840892129343,-0.25601428239259777,,,,,,,,,,,-1.9512093040857053,-1.570601576324224,-0.1925461687360584,1.8093217574714149,-0.16222856966767635,,,,,,,,,,,,,,,1021.8,,,,,,,,,2019-01-02,,,,,46.24,,,,,,1026.6,,,,,0.0015,,,,,,,,,,,,,,,,,,,
2018-05-11 08:00:00,,,,,11357.91,12101.04,6063.55,2018,5,11,8,4,Spring,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-19 03:00:00,,,,,8436.56,9724.19,4431.32,2019,1,19,3,5,Winter,1,Night,,,,,,,,,,,-0.2928451290105643,0.5887799285499252,0.19962772499048226,1.065264120479382,0,,,,,,,,,,,-1.062013882140831,1.066190244625712,-0.38532419721965105,0.08993471375458657,-0.2354275988299105,,,,,,,,,,,,,,67.9,,0.0016,,7.01,2019-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.4,,,,,,,
2018-02-13 14:00:00,,,,,11941.24,14631.8,7226.33,2018,2,13,14,1,Winter,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20 22:00:00,,,,,10090.27,10763.8,5488.91,2018,4,20,22,4,Spring,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-21 22:00:00,,,,,17024.52,19557.55,9657.75,2019,6,21,22,4,Summer,0,Evening,,,,,,,,,,,0.7764764086458205,-1.0265655780649334,1.6202047487967162,-1.139199019814825,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.65,,,,,2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.4,,,,,,,
